XL2 Broadband Logging:		KU1000WFS\2026-04-14_SLM_004_123_Log.txt                                       
----------------------


# Hardware Configuration
	Device Info:    	XL2, SNo. A2A-17501-E0, FW4.33
	Mic Sensitivity:	8.6 mV/Pa
	                	(User calibrated 2026-04-13  13:51)
	Time Zone:      	UTC+01:00 (Europe/Berlin)

# Measurement Setup
	Profile:        	Full mode
	Timer mode:     	continuous
	Timer set:      	--:--:--
	Log-Interval:   	00:00:01
	k1:             	0.0 dB
	k2:             	0.0 dB
	kset Date:      	k-Values not measured
	Range:          	40 - 140 dB

# Time
	Start:          	2026-04-14, 16:24:20
	End:            	2026-04-14, 16:27:30

# Broadband LOG Results
	Date        	Time      	Timer     	LASmax_dt	LASmin_dt	LAFmax_dt	LAFmin_dt	LAeq_dt 	LAeq    	Prev_LAeq	LAeq5"  	LAeq5"max	LAeq10' 	LAeq10'max	LAeq15' 	LAeq15'max	LAeq60' 	LAeq60'max	LAPKmax_dt	LCSmax_dt	LCSmin_dt	LCFmax_dt	LCFmin_dt	LCeq_dt 	LCeq    	Prev_LCeq	LCeq5"  	LCeq5"max	LCeq10' 	LCeq10'max	LCeq15' 	LCeq15'max	LCeq60' 	LCeq60'max	LCPKmax_dt	LZSmax_dt	LZSmin_dt	LZFmax_dt	LZFmin_dt	LZeq_dt 	LZeq    	Prev_LZeq	LZPKmax_dt	Low(eq/peak)	Overload	Pause   
	[YYYY-MM-DD]	[hh:mm:ss]	[hh:mm:ss]	[dB]     	[dB]     	[dB]     	[dB]     	[dB]    	[dB]    	[dB]     	[dB]    	[dB]     	[dB]    	[dB]      	[dB]    	[dB]      	[dB]    	[dB]      	[dB]      	[dB]     	[dB]     	[dB]     	[dB]     	[dB]    	[dB]    	[dB]     	[dB]    	[dB]     	[dB]    	[dB]      	[dB]    	[dB]      	[dB]    	[dB]      	[dB]      	[dB]     	[dB]     	[dB]     	[dB]     	[dB]    	[dB]    	[dB]     	[dB]      	            	        	        
	2026-04-14  	16:24:21  	00:00:01  	51.5     	46.6     	57.0     	46.7     	51.9    	51.9    	-.-      	51.9    	-.-      	51.9    	-.-       	51.9    	-.-       	51.9    	-.-       	67.4      	73.8     	73.1     	76.2     	71.8     	73.7    	73.7    	-.-      	73.7    	-.-      	73.7    	-.-       	73.7    	-.-       	73.7    	-.-       	83.5      	75.2     	74.6     	77.6     	73.3     	75.2    	75.2    	-.-      	84.3      	---/---     	        	        
	2026-04-14  	16:24:22  	00:00:02  	54.7     	51.6     	58.2     	48.9     	55.4    	54.0    	-.-      	54.0    	-.-      	54.0    	-.-       	54.0    	-.-       	54.0    	-.-       	67.5      	73.5     	72.9     	73.9     	71.4     	72.7    	73.3    	-.-      	73.3    	-.-      	73.3    	-.-       	73.3    	-.-       	73.3    	-.-       	82.0      	74.9     	74.3     	75.2     	72.7     	74.1    	74.7    	-.-      	83.4      	---/---     	        	        
	2026-04-14  	16:24:23  	00:00:03  	55.2     	53.3     	58.1     	49.5     	54.0    	54.0    	-.-      	54.0    	-.-      	54.0    	-.-       	54.0    	-.-       	54.0    	-.-       	68.0      	73.6     	72.6     	75.1     	70.2     	72.8    	73.1    	-.-      	73.1    	-.-      	73.1    	-.-       	73.1    	-.-       	73.1    	-.-       	82.9      	75.0     	74.0     	76.6     	71.5     	74.2    	74.5    	-.-      	83.8      	---/---     	        	        
	2026-04-14  	16:24:24  	00:00:04  	58.3     	53.8     	62.0     	48.5     	59.2    	55.9    	-.-      	55.9    	-.-      	55.9    	-.-       	55.9    	-.-       	55.9    	-.-       	73.8      	72.6     	72.1     	73.1     	69.6     	72.0    	72.9    	-.-      	72.9    	-.-      	72.9    	-.-       	72.9    	-.-       	72.9    	-.-       	81.3      	74.0     	73.5     	74.6     	70.9     	73.5    	74.3    	-.-      	82.5      	---/---     	        	        
	2026-04-14  	16:24:25  	00:00:05  	57.4     	54.8     	57.6     	46.0     	52.2    	55.4    	-.-      	55.4    	55.4     	55.4    	-.-       	55.4    	-.-       	55.4    	-.-       	70.6      	76.6     	71.6     	82.6     	68.8     	76.9    	74.0    	-.-      	74.0    	74.0     	74.0    	-.-       	74.0    	-.-       	74.0    	-.-       	93.7      	77.8     	73.0     	83.9     	70.1     	78.1    	75.3    	-.-      	94.8      	---/---     	        	        
	2026-04-14  	16:24:26  	00:00:06  	54.8     	51.1     	47.0     	44.0     	44.6    	54.7    	-.-      	55.1    	55.4     	54.7    	-.-       	54.7    	-.-       	54.7    	-.-       	57.8      	75.6     	72.6     	71.8     	67.1     	69.2    	73.5    	-.-      	73.4    	74.0     	73.5    	-.-       	73.5    	-.-       	73.5    	-.-       	78.1      	76.8     	73.9     	73.0     	68.5     	70.6    	74.8    	-.-      	79.7      	---/---     	        	        
	2026-04-14  	16:24:27  	00:00:07  	51.1     	48.2     	45.6     	43.6     	44.6    	54.1    	-.-      	54.1    	55.4     	54.1    	-.-       	54.1    	-.-       	54.1    	-.-       	57.7      	72.6     	70.3     	70.0     	66.3     	68.3    	73.0    	-.-      	73.0    	74.0     	73.0    	-.-       	73.0    	-.-       	73.0    	-.-       	77.7      	73.9     	71.6     	71.2     	67.7     	69.7    	74.4    	-.-      	79.4      	---/---     	        	        
	2026-04-14  	16:24:28  	00:00:08  	48.2     	46.4     	48.2     	43.2     	45.6    	53.6    	-.-      	53.4    	55.4     	53.6    	-.-       	53.6    	-.-       	53.6    	-.-       	58.9      	72.4     	69.6     	77.0     	67.2     	72.3    	73.0    	-.-      	72.9    	74.0     	73.0    	-.-       	73.0    	-.-       	73.0    	-.-       	83.8      	74.0     	71.0     	78.7     	68.6     	73.9    	74.3    	-.-      	85.6      	---/---     	        	        
	2026-04-14  	16:24:29  	00:00:09  	52.6     	46.9     	55.7     	48.2     	54.2    	53.7    	-.-      	50.2    	55.4     	53.7    	-.-       	53.7    	-.-       	53.7    	-.-       	65.7      	77.1     	72.4     	80.3     	76.2     	78.6    	74.1    	-.-      	74.9    	74.9     	74.1    	-.-       	74.1    	-.-       	74.1    	-.-       	88.4      	78.4     	74.0     	81.7     	77.3     	79.9    	75.4    	-.-      	90.2      	---/---     	        	        
