	Date        	Time      	Timer     	LASmax_dt	LASmin_dt	LAFmax_dt	LAFmin_dt	LAeq_dt 	LAeq    	Prev_LAeq	LAeq5"  	LAeq5"max	LAeq10' 	LAeq10'max	LAeq15' 	LAeq15'max	LAeq60' 	LAeq60'max	LAPKmax_dt	LCSmax_dt	LCSmin_dt	LCFmax_dt	LCFmin_dt	LCeq_dt 	LCeq    	Prev_LCeq	LCeq5"  	LCeq5"max	LCeq10' 	LCeq10'max	LCeq15' 	LCeq15'max	LCeq60' 	LCeq60'max	LCPKmax_dt	LZSmax_dt	LZSmin_dt	LZFmax_dt	LZFmin_dt	LZeq_dt 	LZeq    	Prev_LZeq	LZPKmax_dt	Low(eq/peak)	Overload	Pause   
	[YYYY-MM-DD]	[hh:mm:ss]	[hh:mm:ss]	[dB]     	[dB]     	[dB]     	[dB]     	[dB]    	[dB]    	[dB]     	[dB]    	[dB]     	[dB]    	[dB]      	[dB]    	[dB]      	[dB]    	[dB]      	[dB]      	[dB]     	[dB]     	[dB]     	[dB]     	[dB]    	[dB]    	[dB]     	[dB]    	[dB]     	[dB]    	[dB]      	[dB]    	[dB]      	[dB]    	[dB]      	[dB]      	[dB]     	[dB]     	[dB]     	[dB]     	[dB]    	[dB]    	[dB]     	[dB]      	            	        	        
	2026-04-07  	17:08:52  	00:00:10  	70.4     	65.8     	74.0     	64.9     	71.1    	66.5    	-.-      	67.6    	67.6     	66.5    	-.-       	66.5    	-.-       	66.5    	-.-       	85.4      	88.8     	86.2     	91.1     	85.4     	89.4    	86.0    	-.-      	86.9    	86.9     	86.0    	-.-       	86.0    	-.-       	86.0    	-.-       	100.8     	89.5     	87.0     	91.7     	86.2     	90.1    	86.8    	-.-      	100.4     	---/---     	        	        
	2026-04-07  	17:08:53  	00:00:11  	72.6     	70.4     	74.5     	72.2     	73.4    	67.8    	-.-      	69.7    	69.7     	67.8    	-.-       	67.8    	-.-       	67.8    	-.-       	85.1      	92.1     	88.7     	95.1     	90.3     	93.0    	87.4    	-.-      	89.1    	89.1     	87.4    	-.-       	87.4    	-.-       	87.4    	-.-       	104.0     	92.8     	89.4     	95.9     	91.0     	93.7    	88.1    	-.-      	104.9     	---/---     	        	        
	2026-04-07  	17:08:54  	00:00:12  	74.0     	72.6     	75.7     	73.0     	74.5    	69.0    	-.-      	71.5    	71.5     	69.0    	-.-       	69.0    	-.-       	69.0    	-.-       	86.8      	93.0     	91.8     	95.1     	89.9     	93.3    	88.3    	-.-      	90.7    	90.7     	88.3    	-.-       	88.3    	-.-       	88.3    	-.-       	103.4     	93.6     	92.5     	95.7     	90.5     	94.0    	89.0    	-.-      	104.7     	---/---     	        	        
	2026-04-07  	17:08:55  	00:00:13  	73.8     	73.4     	74.6     	72.4     	73.7    	69.6    	-.-      	72.5    	72.5     	69.6    	-.-       	69.6    	-.-       	69.6    	-.-       	84.6      	93.1     	92.5     	94.3     	91.2     	92.7    	88.9    	-.-      	91.7    	91.7     	88.9    	-.-       	88.9    	-.-       	88.9    	-.-       	103.0     	93.7     	93.2     	95.2     	91.9     	93.5    	89.6    	-.-      	103.9     	---/---     	        	        
	2026-04-07  	17:08:56  	00:00:14  	74.5     	73.8     	76.1     	72.7     	74.5    	70.2    	-.-      	73.6    	73.6     	70.2    	-.-       	70.2    	-.-       	70.2    	-.-       	87.6      	93.5     	92.8     	95.1     	90.1     	93.2    	89.4    	-.-      	92.6    	92.6     	89.4    	-.-       	89.4    	-.-       	89.4    	-.-       	102.9     	94.2     	93.5     	95.8     	90.8     	94.0    	90.1    	-.-      	104.2     	---/---     	        	        
	2026-04-07  	17:08:57  	00:00:15  	74.2     	73.7     	74.4     	72.8     	73.6    	70.5    	-.-      	73.9    	73.9     	70.5    	-.-       	70.5    	-.-       	70.5    	-.-       	85.8      	93.8     	93.0     	96.0     	91.1     	93.4    	89.8    	-.-      	93.2    	93.2     	89.8    	-.-       	89.8    	-.-       	89.8    	-.-       	102.1     	94.5     	93.7     	96.8     	91.8     	94.1    	90.5    	-.-      	103.7     	---/---     	        	        
	2026-04-07  	17:08:58  	00:00:16  	74.0     	73.5     	75.1     	72.3     	73.5    	70.8    	-.-      	74.0    	74.0     	70.8    	-.-       	70.8    	-.-       	70.8    	-.-       	84.9      	93.6     	92.7     	95.1     	90.5     	92.9    	90.1    	-.-      	93.1    	93.2     	90.1    	-.-       	90.1    	-.-       	90.1    	-.-       	103.8     	94.3     	93.5     	95.9     	91.2     	93.7    	90.8    	-.-      	104.4     	---/---     	        	        
	2026-04-07  	17:08:59  	00:00:17  	73.5     	73.1     	74.2     	71.7     	73.2    	71.0    	-.-      	73.7    	74.0     	71.0    	-.-       	71.0    	-.-       	71.0    	-.-       	84.7      	92.7     	92.1     	93.9     	89.9     	92.2    	90.2    	-.-      	92.9    	93.2     	90.2    	-.-       	90.2    	-.-       	90.2    	-.-       	101.8     	93.5     	92.9     	94.6     	90.7     	92.9    	91.0    	-.-      	102.8     	---/---     	        	        
	2026-04-07  	17:09:00  	00:00:18  	74.0     	73.3     	74.9     	73.2     	74.2    	71.2    	-.-      	73.8    	74.0     	71.2    	-.-       	71.2    	-.-       	71.2    	-.-       	85.6      	94.0     	92.5     	95.6     	93.0     	94.5    	90.6    	-.-      	93.3    	93.3     	90.6    	-.-       	90.6    	-.-       	90.6    	-.-       	104.2     	94.7     	93.2     	96.2     	93.7     	95.2    	91.3    	-.-      	105.0     	---/---     	        	        
	2026-04-07  	17:09:01  	00:00:19  	74.2     	73.5     	75.1     	72.1     	73.6    	71.4    	-.-      	73.6    	74.0     	71.4    	-.-       	71.4    	-.-       	71.4    	-.-       	85.5      	94.2     	93.2     	95.6     	91.4     	93.0    	90.8    	-.-      	93.3    	93.3     	90.8    	-.-       	90.8    	-.-       	90.8    	-.-       	103.8     	94.8     	93.9     	96.3     	92.3     	93.7    	91.5    	-.-      	103.9     	---/---     	        	        
	2026-04-07  	17:09:02  	00:00:20  	74.0     	73.4     	75.3     	72.3     	73.5    	71.5    	-.-      	73.6    	74.0     	71.5    	-.-       	71.5    	-.-       	71.5    	-.-       	84.9      	93.3     	92.5     	93.7     	90.2     	92.2    	90.9    	-.-      	93.1    	93.3     	90.9    	-.-       	90.9    	-.-       	90.9    	-.-       	102.8     	94.0     	93.2     	94.6     	90.8     	93.0    	91.6    	-.-      	103.3     	---/---     	        	        
	2026-04-07  	17:09:03  	00:00:21  	73.6     	73.1     	74.2     	71.4     	73.2    	71.6    	-.-      	73.6    	74.0     	71.6    	-.-       	71.6    	-.-       	71.6    	-.-       	85.7      	92.9     	92.2     	94.5     	89.3     	92.2    	91.0    	-.-      	92.9    	93.3     	91.0    	-.-       	91.0    	-.-       	91.0    	-.-       	103.5     	93.6     	92.9     	95.2     	89.9     	92.9    	91.7    	-.-      	103.4     	---/---     	        	        
	2026-04-07  	17:09:04  	00:00:22  	73.2     	72.8     	73.8     	71.3     	72.7    	71.7    	-.-      	73.5    	74.0     	71.7    	-.-       	71.7    	-.-       	71.7    	-.-       	84.7      	92.3     	91.7     	93.7     	88.3     	92.0    	91.0    	-.-      	92.9    	93.3     	91.0    	-.-       	91.0    	-.-       	91.0    	-.-       	102.2     	93.0     	92.4     	94.4     	88.9     	92.8    	91.7    	-.-      	103.3     	---/---     	        	        

# Broadband LOG Results over whole log period
	2026-04-07  	17:09:04  	00:00:22  	74.5     	39.0     	76.1     	33.4     	71.7    	71.7    	-.-      	73.5    	74.0     	71.7    	-.-       	71.7    	-.-       	71.7    	-.-       	87.6      	94.2     	48.7     	96.0     	46.1     	91.0    	91.0    	-.-      	92.9    	93.3     	91.0    	-.-       	91.0    	-.-       	91.0    	-.-       	104.2     	94.8     	51.4     	96.8     	48.0     	91.7    	91.7    	-.-      	105.0     	---/---     	        	        

#CheckSum
	F8A6A63036E045942F678FCED109B2DF
